index,value
15479,11.15045665
15480,11.07850592
15481,11.07292283
15482,11.03791411
15483,11.14780605
15484,11.11470894
15485,11.11742068
15486,11.18800447
15487,11.69509921
15488,11.28334924
15489,11.27746419
15490,11.91947918
15491,11.51257343
15492,11.54235091
15493,11.53413979
15494,11.53213487
15495,11.55488593
15496,11.53872246
15497,11.64137215
15498,11.55455125
15499,11.5783984
15500,11.55118517
15501,11.54961414
15502,11.55575981
15503,11.51044627
15504,11.63632325
15505,11.60084482
15506,11.66833819
15507,11.6523766
15508,11.71742093
15509,11.70584134
15510,11.69051985
15511,11.68999871
15512,11.74708053
15513,11.72916052
15514,11.83197743
15515,11.82296319
15516,11.82744761
15517,11.76920447
15518,12.25366152
15519,13.43386925
15520,13.21926527
15521,13.70569343
15522,13.61617537
15523,13.58279745
15524,13.51395743
15525,13.40338446
15526,13.41536071
15527,13.45145765
15528,13.56396494
15529,13.46478973
15530,13.59837158
15531,13.47211426
15532,13.56299437
15533,13.45267464
15534,13.56437078
15535,13.52590074
15536,13.52328337
15537,13.80005733
15538,13.83088281
15539,13.80897231
15540,13.84184139
15541,13.86582812
15542,13.80571353
15543,13.66321576
15544,13.62732039
15545,13.58310881
15546,13.73144025
15547,13.71641324
15548,13.76924141
15549,13.73617988
15550,13.51392128
15551,13.62931243
15552,13.67524715
15553,13.56354913
15554,13.73424522
15555,13.67713864
15556,13.70548555
15557,13.70141273
15558,13.64329567
15559,13.66420839
15560,13.69372347
15561,13.59820678
15562,13.60528987
15563,13.57694836
15564,13.63987332
15565,13.62519482
15566,13.52124216
15567,13.46929937
15568,13.62000036
15569,13.53827463
15570,13.49727614
15571,13.52817047
15572,13.53717892
15573,13.51828972
15574,13.01231184
15575,13.22067502
15576,13.21054818
15577,13.0679691
15578,13.14756244
15579,13.08426401
15580,13.14764801
15581,13.28576857
15582,13.28174005
15583,13.03365914
15584,13.22837732
15585,13.3109533
15586,13.07788895
15587,13.3519099
15588,12.90217788
15589,12.78317276
15590,12.81220182
15591,12.86035887
15592,12.93424847
15593,13.01110738
15594,12.96207955
15595,13.02467644
15596,13.17598889
15597,13.14840724
15598,13.11722389
15599,13.28204943
15600,13.28772075
15601,13.29879567
15602,13.29679312
15603,13.22552816
15604,13.28395897
15605,13.3586776
15606,13.33203843
15607,13.3697273
15608,13.44866901
15609,13.44533846
15610,13.41822697
15611,13.39919497
15612,13.44981968
15613,13.30535022
15614,13.17212572
15615,13.14692337
15616,13.28628564
15617,13.11243106
15618,13.12443205
15619,13.13257714
15620,13.25537953
15621,13.21249152
15622,13.18550819
15623,13.32091513
15624,13.34609471
15625,13.24526812
15626,13.22486073
15627,13.24855841
15628,13.27572157
15629,13.33256401
15630,13.30090311
15631,13.29661997
15632,13.27736682
15633,13.40391032
15634,13.48423402
15635,13.40519415
15636,13.34939989
15637,13.33272223
15638,13.33954803
15639,13.27896139
15640,13.28146258
15641,13.33894102
15642,13.27927415
15643,13.21978052
15644,13.19058756
15645,13.2384464
15646,13.32506827
15647,13.31411552
15648,13.45739636
15649,13.44519065
15650,13.27166693
15651,13.19926299
15652,13.12322242
15653,13.16834629
15654,13.11014653
15655,13.04608816
15656,13.17938451
15657,13.27802103
15658,13.22427895
15659,13.2478185
15660,13.18203126
15661,13.06803704
15662,12.76069843
15663,13.08492724
15664,13.25168323
15665,13.27894356
15666,13.1221393
15667,13.17707134
15668,13.34510443
15669,13.13513983
15670,13.01012213
15671,13.30071886
15672,13.27355769
15673,13.24155082
15674,13.05940354
15675,13.34379781
15676,13.15451721
15677,13.09217077
15678,13.12090963
15679,13.22808115
15680,13.22780209
15681,13.17587872
15682,13.04739127
15683,13.15569378
15684,13.30734224
15685,13.40620193
15686,13.53215705
15687,13.30877007
15688,13.34958533
15689,13.46189984
15690,13.51128977
15691,13.51739873
15692,13.55171241
15693,13.1456719
15694,13.35452773
15695,13.49588601
15696,13.06492404
15697,13.35417488
15698,13.5765624
15699,13.59540871
15700,13.25084025
15701,13.50654623
15702,13.58033247
15703,13.51212281
15704,13.37337544
15705,13.39352535
15706,13.68278652
15707,13.40178457
15708,13.16942396
15709,13.0838224
15710,13.10885379
15711,13.1534878
15712,13.30132478
15713,13.21646261
15714,13.30616141
15715,13.30587763
15716,13.27912921
15717,13.28177054
15718,13.2600616
15719,13.24303513
15720,13.25702875
15721,13.18687461
15722,13.24936559
15723,13.23295016
15724,13.23064121
15725,13.23953182
15726,13.16640627
15727,13.2332679
15728,13.2899158
15729,13.17442684
15730,13.25471421
15731,13.18635114
15732,13.18059792
15733,13.25910597
15734,13.44938219
15735,13.29912275
15736,13.01332911
15737,13.166994
15738,13.37034218
15739,13.46720713
15740,13.37786503
15741,13.44487883
15742,13.12609992
15743,12.62088794
15744,12.90071637
15745,12.94701463
15746,12.92253655
15747,12.75114332
15748,12.74141545
15749,12.83009943
15750,12.94101156
15751,12.88351276
15752,12.82021006
15753,12.68283935
15754,12.72188101
15755,12.95142575
15756,12.90596796
15757,12.74739151
15758,12.51396843
15759,12.81014534
15760,12.96245595
15761,12.71551149
15762,12.76247266
15763,12.78526526
15764,12.81694948
15765,12.88726619
15766,12.79954142
15767,12.68530404
15768,12.57936091
15769,12.62859379
15770,12.5760832
15771,12.60137994
15772,12.74617682
15773,12.83703023
15774,12.85382168
15775,12.77286725
15776,12.77088246
15777,12.88714252
15778,12.7881766
15779,12.72731255
15780,12.8654314
15781,13.0654234
15782,13.21773686
15783,13.21245983
15784,12.98450738
15785,12.99047512
15786,13.32215975
15787,13.18421795
15788,13.17686909
15789,13.25950258
15790,13.19200817
15791,13.08819022
15792,13.08039211
15793,13.20024298
15794,13.20037295
15795,13.19191182
15796,13.26132481
15797,13.19299403
15798,13.13876308
15799,13.00202387
15800,13.17472349
15801,13.08593858
15802,13.15378377
15803,13.11932831
15804,13.13337186
15805,13.03866688
15806,12.97439216
15807,13.06405139
15808,12.99397709
15809,12.75217807
15810,12.58258773
15811,13.21366995
15812,13.26275502
15813,13.84172833
15814,14.26506334
15815,14.68546082
15816,14.73955117
15817,14.83917933
15818,14.9427613
15819,14.8807453
15820,14.82437272
15821,14.92073177
15822,14.86264225
15823,14.97224347
15824,14.83490391
15825,14.47161868
15826,14.03212717
15827,14.16193456
15828,14.56657466
15829,14.15812613
15830,14.22563333
15831,14.29068099
15832,14.29015424
15833,14.34497655
15834,14.22854
15835,14.3307666
15836,14.39009148
15837,14.41998083
15838,14.28644672
15839,14.14928596
15840,14.29114962
15841,14.28935794
15842,14.35933288
15843,14.37327293
15844,14.37590997
15845,14.30543166
15846,14.33427445
15847,14.15908412
15848,14.21213522
15849,14.10101369
15850,14.20317396
15851,14.23138574
15852,14.19630791
15853,14.21721097
15854,14.33237218
15855,14.26857279
15856,14.301781
15857,14.25351029
15858,14.25602297
15859,14.03634109
15860,14.12800842
15861,14.09783979
15862,14.17542842
15863,14.15539018
15864,14.27458568
15865,14.31364875
15866,14.18106182
15867,14.23980152
15868,14.107375
15869,14.08788611
15870,14.13054962
15871,14.0667391
15872,14.12517916
15873,14.13927608
15874,14.2021158
15875,14.00337933
15876,14.02184278
15877,14.07688265
15878,13.90605648
15879,14.04215668
15880,13.95790771
15881,14.04738202
15882,13.95173617
15883,14.06877923
15884,13.9876133
15885,14.00681062
15886,13.84507801
15887,13.92419195
15888,13.93332621
15889,14.05628872
15890,13.88392112
15891,14.19412698
15892,13.61643044
15893,12.82459909
15894,12.72334226
15895,12.74678126
15896,12.79286543
15897,12.77195499
15898,12.86747833
15899,13.02068597
15900,12.96787488
15901,12.93617364
15902,12.82635377
15903,12.71084734
15904,12.49599879
15905,12.49264782
15906,12.42624272
15907,12.58736265
15908,12.68640012
15909,12.64709239
15910,12.68060835
15911,12.64960891
15912,12.69226816
15913,12.66458644
15914,12.67645905
15915,12.63956456
15916,12.6122609
15917,12.55672329
15918,12.52000824
15919,12.53496559
15920,12.54855396
15921,12.62077247
15922,12.54197793
15923,12.63648374
15924,12.58455485
15925,12.55054027
15926,12.57830771
15927,12.60017104
15928,12.68305034
15929,12.66973165
15930,12.74902984
15931,12.66387938
15932,12.72335482
15933,12.66395529
15934,12.69962766
15935,12.43907446
15936,12.43904484
15937,12.65818807
15938,12.6654102
15939,12.80347819
15940,12.73480662
15941,12.91538505
15942,13.02049339
15943,13.03922116
15944,13.01595133
15945,12.99231456
15946,13.07372011
15947,13.00635531
15948,12.93630287
15949,12.75033033
15950,12.84923977
15951,12.86692408
15952,12.83222274
15953,12.77359728
15954,12.77304723
15955,12.84043144
15956,12.89838198
15957,12.82300785
15958,12.77610829
15959,12.90114294
15960,12.94880537
15961,12.95364205
15962,12.89271227
15963,12.9466941
15964,12.93484708
15965,12.98598972
15966,13.10535297
15967,12.47536303
15968,12.24385007
15969,12.42412945
15970,12.65698088
15971,11.5866706
15972,11.13263823
15973,10.77000984
15974,10.49446585
15975,10.52329702
15976,10.55077561
15977,10.43894857
15978,10.52199797
15979,10.46489646
15980,10.44263457
15981,10.34929944
15982,10.95647832
15983,10.4406776
15984,11.86711755
15985,11.03447628
15986,11.52853861
15987,11.26445191
15988,11.07879818
15989,11.07081045
15990,11.51386857
15991,12.01498867
15992,12.62388448
15993,12.46516294
15994,12.35314041
15995,11.74878253
15996,11.74049106
15997,11.6702777
15998,11.77294252
15999,11.57896826
16000,11.49832892
16001,11.63576736
16002,11.61303024
16003,11.53242166
16004,11.58499647
16005,11.48749406
16006,11.51134341
16007,11.43066822
16008,11.48681915
16009,11.48283951
16010,11.51593217
16011,11.43613416
16012,11.47149977
16013,11.52423543
16014,11.4902587
16015,11.50312772
16016,11.44005529
16017,11.17363647
16018,11.03897558
16019,11.22683382
16020,11.13466447
16021,11.14693654
16022,11.92719554
16023,12.439892
16024,12.20524404
16025,11.95348964
16026,11.91446065
16027,11.88906862
16028,11.94876402
16029,11.92902891
16030,12.0266821
16031,12.08588992
16032,11.88229385
16033,11.54198898
16034,11.59717873
16035,11.66665453
16036,11.74176424
16037,11.80471222
16038,11.87072088
16039,12.02149174
16040,12.02501463
16041,12.05086976
16042,11.67520625
16043,12.18491527
16044,11.78876756
16045,12.36048355
16046,11.60649905
16047,12.19972321
16048,11.77909925
16049,12.16690997
16050,11.61628608
16051,12.0215257
16052,12.02841791
16053,11.96850876
16054,12.10987756
16055,11.95759911
16056,11.95276421
16057,12.10179106
16058,11.90327235
16059,12.22602408
16060,11.99111258
16061,12.08574668
16062,12.68112679
16063,13.3774216
16064,13.31436894
16065,13.24322707
16066,12.76398456
16067,12.81224729
16068,12.90528525
16069,12.83509354
16070,12.76238741
16071,13.03214571
16072,13.04807045
16073,12.93669098
16074,13.01614692
16075,12.98400904
16076,12.97376403
16077,12.89533521
16078,12.87517868
16079,12.55929531
16080,12.61523776
16081,12.64593042
16082,12.59011318
16083,12.61011965
16084,12.61791247
16085,12.63418166
16086,12.58865479
16087,12.55801367
16088,12.63401294
16089,12.70582372
16090,12.71829431
16091,12.61147002
16092,12.63632703
16093,12.65677075
16094,12.6958881
16095,12.75345698
16096,12.79250043
16097,12.60553281
16098,12.61779963
16099,12.65344167
16100,12.46177706
16101,12.46808544
16102,12.61336982
16103,12.89039509
16104,12.87145062
16105,12.7386234
16106,12.74120368
16107,12.73588419
16108,12.69329226
16109,12.78357577
16110,12.73129884
16111,12.54107861
16112,12.48047028
16113,12.47817644
16114,12.46830927
16115,12.50700414
16116,12.40750611
16117,12.12782059
16118,10.96102152
16119,11.09879115
16120,11.15287257
16121,11.09365738
16122,11.11784973
16123,11.08507853
16124,11.05987612
16125,10.95916266
16126,10.77772826
16127,11.38823904
16128,11.20895486
16129,11.37122298
16130,11.14032598
16131,11.41106767
16132,11.00982483
16133,11.20370397
16134,10.41571428
16135,10.72115125
16136,10.68772553
16137,10.47453288
16138,10.75943605
16139,10.75417335
16140,10.79716469
16141,10.77583861
16142,10.70965144
16143,10.66567513
16144,10.4219665
16145,10.44995831
16146,10.50110342
16147,10.44388954
16148,10.52196935
16149,10.60604734
16150,10.53506239
16151,10.3434547
16152,10.6920389
16153,10.74593613
16154,10.44741735
16155,10.40841247
16156,10.69028552
16157,10.38242545
16158,10.44506263
16159,10.50430101
16160,10.3520744
16161,10.61542805
16162,10.4666988
16163,10.80259739
16164,10.27076708
16165,10.58772437
16166,10.65665669
16167,10.35694558
16168,10.46390209
16169,10.71626834
16170,10.61142716
16171,10.47844733
16172,10.46313065
16173,10.44853132
16174,10.43964365
16175,10.42949399
16176,10.55137332
16177,10.60672073
16178,10.56086097
16179,10.60552014
16180,10.48477582
16181,10.46268378
16182,10.64314607
16183,10.82263505
16184,10.69675696
16185,10.78321363
16186,10.63379743
16187,10.6965098
16188,10.70703737
16189,10.64806829
16190,10.56166089
16191,10.63854127
16192,10.67052518
16193,10.75077986
16194,10.65138894
16195,10.7095489
16196,10.68978149
16197,11.01447973
16198,10.7777304
16199,10.72973248
16200,10.80732531
16201,10.69841601
16202,10.76471286
16203,10.81526179
16204,10.89428935
16205,10.96737812
16206,10.91774037
16207,10.8236872
16208,10.84915534
16209,10.80369384
16210,10.87378501
16211,10.89131361
16212,10.89004849
16213,10.82842731
16214,10.85258965
16215,11.29884374
16216,11.02386879
16217,10.66992767
16218,11.07000626
16219,10.86551069
16220,10.67299835
16221,10.98071302
16222,10.76077372
16223,10.66086663
16224,10.98039135
16225,10.66853692
16226,10.7039134
16227,10.91229092
16228,10.70587353
16229,10.67857442
16230,10.72002446
16231,10.76275486
16232,10.72563654
16233,10.71182406
16234,10.68843599
16235,10.68690162
16236,10.61564484
16237,10.5253556
16238,10.57105884
16239,10.68546545
16240,10.70701684
16241,10.75125122
16242,10.65176693
16243,10.66141885
16244,10.48341081
16245,10.62859223
16246,10.78700867
16247,10.4160244
16248,10.62668093
16249,10.76275082
16250,10.46253299
16251,10.59331362
16252,10.74674251
16253,10.7650396
16254,10.66932617
16255,10.69638762
16256,10.67714706
16257,10.73043188
16258,11.05695808
16259,10.85163835
16260,10.66127839
16261,10.86048759
16262,10.41607533
16263,10.59118383
16264,10.6330147
16265,10.3738692
16266,10.6944303
16267,10.68364932
16268,10.50050784
16269,10.52612995
16270,10.53756812
16271,10.51609023
16272,10.61377766
16273,10.545318
16274,10.66249738
16275,10.60165636
16276,10.65448265
16277,10.58995656
16278,10.56763743
16279,10.71390373
16280,10.76027
16281,10.97340177
16282,10.96371049
16283,10.87319833
16284,10.86645663
16285,10.79510618
16286,11.01800367
16287,11.09554621
16288,11.06441919
16289,11.09898516
16290,11.0279105
16291,11.0805236
16292,10.94678663
16293,10.91037996
16294,10.9390802
16295,10.93030706
16296,10.95775444
16297,10.91840717
16298,10.72859878
16299,10.79448471
16300,10.93621138
16301,10.93264596
16302,10.90638283
16303,10.81650939
16304,10.61121724
16305,10.79406265
16306,10.9744248
16307,10.56885413
16308,10.77997784
16309,10.89309171
16310,10.51802505
16311,10.86308481
16312,10.83098552
16313,10.61710692
16314,10.67981125
16315,10.62643669
16316,10.67127094
16317,10.60951822
16318,10.64945234
16319,10.94904515
16320,10.62812994
16321,10.59403547
16322,10.7110774
16323,10.9200556
16324,10.64343269
16325,10.15292449
16326,10.31953489
16327,10.07763086
16328,10.00335432
16329,9.495885115
16330,9.666671747
16331,9.679012782
16332,9.498710541
16333,9.408619299
16334,9.935354167
16335,10.58223954
16336,10.52108457
16337,11.11638836
16338,10.88259795
16339,10.80069975
16340,10.62704301
16341,10.83366094
16342,10.87711993
16343,10.91879883
16344,10.08576828
16345,10.55152972
16346,10.86201104
16347,10.58297905
16348,10.51328845
16349,10.69198268
16350,10.93538094
16351,10.94206059
16352,11.00042414
16353,10.93860668
16354,10.94128291
16355,10.89368324
16356,10.90242545
16357,10.81431342
16358,10.99691313
16359,10.92876143
16360,10.99707317
16361,11.03963303
16362,11.30216404
16363,11.12013702
16364,10.55958871
16365,10.53352198
16366,10.4227319
16367,10.53171131
16368,10.48386802
16369,10.59347713
16370,10.41393202
16371,10.48056221
16372,10.57247631
16373,10.12231424
16374,10.29023195
16375,10.66383055
16376,11.13764414
16377,11.1336847
16378,11.11608171
16379,11.19316323
16380,11.25365643
16381,11.21038359
16382,11.22047741
16383,11.1255322
16384,11.20752955
16385,11.12275419
16386,10.88133585
16387,10.99883117
16388,11.00358194
16389,11.06001942
16390,11.08918173
16391,11.11392665
16392,11.06876843
16393,11.04108872
16394,11.08954114
16395,11.09691828
16396,10.8840956
16397,10.86823217
16398,10.99823775
16399,10.94785218
16400,11.03434781
16401,10.96354554
16402,10.99859303
16403,10.92727791
16404,10.86316609
16405,10.9092024
16406,10.83249936
16407,10.92214506
16408,10.77687731
16409,10.85098935
16410,10.73066295
16411,10.76417536
16412,10.72514803
16413,10.80069227
16414,10.80962143
16415,10.72328013
16416,10.80240901
16417,10.73291849
16418,10.82060875
16419,10.71547362
16420,10.97743301
16421,10.99065228
16422,11.22003117
16423,11.20640249
16424,11.07303056
16425,10.92889636
16426,11.0146038
16427,11.02796304
16428,11.04754661
16429,11.12820232
16430,11.10122472
16431,10.59369842
16432,10.58243282
16433,10.56583456
16434,10.50641639
16435,10.72746416
16436,10.81448567
16437,10.64181559
16438,10.65186737
16439,10.68123826
16440,10.81098046
16441,10.52228576
16442,10.32385973
16443,10.19077107
16444,10.55541185
16445,10.54065229
16446,10.36015521
16447,10.25603249
16448,10.40438614
16449,10.67500743
16450,10.70218813
16451,10.48328059
16452,10.56253693
16453,10.4599731
16454,10.48681667
16455,10.49964356
16456,10.54393749
16457,10.66021583
16458,10.62015426
16459,10.57396155
16460,10.45039391
16461,10.22345009
16462,10.75436054
16463,10.82435472
16464,10.84116846
16465,10.70280192
16466,10.70561201
16467,10.72702109
16468,10.86725257
16469,10.80179047
16470,10.90330071
16471,10.854422
16472,10.84464748
16473,10.88169275
16474,10.88249506
16475,10.79995751
16476,10.52371851
16477,10.45725447
16478,10.53206677
16479,10.47404359
16480,9.161876177
16481,9.531604458
16482,10.05713323
16483,9.545822377
16484,10.17018001
16485,10.32803955
16486,9.160774716
16487,9.393304576
16488,9.348219497
16489,9.292807165
16490,9.369907922
16491,9.41441892
16492,9.530680329
16493,9.582038954
16494,9.422874374
16495,9.515546688
16496,9.447922639
16497,10.12141303
16498,10.50038634
16499,10.35630959
16500,10.27390038
16501,10.12053108
16502,10.27230386
16503,10.21129529
16504,10.23675321
16505,10.21613559
16506,10.20552515
16507,10.23738337
16508,10.31121075
16509,10.25471541
16510,10.28896057
16511,10.23599814
16512,10.24066484
16513,10.09186939
16514,9.844224743
16515,9.698067296
16516,9.792333011
16517,9.64545312
16518,9.483579158
16519,9.567793172
16520,9.573283536
16521,9.462114434
16522,9.465554127
16523,9.316763425
16524,9.399224675
16525,9.3469593
16526,9.470920524
16527,9.454810033
16528,9.577081728
16529,9.446654074
16530,9.532083027
16531,9.475292843
16532,9.626326392
16533,9.597262789
16534,9.574595597
16535,9.612734365
16536,9.632632391
16537,9.216767406
16538,9.026771746
16539,9.035777914
16540,9.033757484
16541,9.023836256
16542,9.153002805
16543,9.062709937
16544,9.104920482
16545,9.184872204
16546,9.226813112
16547,9.062344035
16548,9.353933798
16549,9.373993236
16550,9.352234788
16551,9.420644101
16552,9.41095155
16553,9.306062238
16554,9.18436498
16555,9.371865348
16556,9.281460858
16557,9.31254904
16558,9.250980901
16559,9.345368555
16560,9.299814275
16561,9.405045384
16562,9.388590353
16563,9.408226089
16564,9.527153647
16565,9.525850306
16566,9.492442927
16567,9.474641028
16568,9.554269244
16569,9.498852427
16570,9.491066263
16571,9.453894528
16572,9.526389976
16573,9.482327517
16574,9.362070142
16575,9.414449513
16576,9.518546201
16577,9.51296209
16578,9.51615349
16579,9.487859937
16580,9.529839858
16581,9.618519894
16582,9.8551933
16583,9.842840435
16584,9.791761716
16585,9.841901451
16586,9.798570774
16587,9.794293394
16588,9.832704546
16589,9.726429872
16590,9.828290439
16591,9.750047247
16592,9.762982027
16593,9.60227693
16594,9.657637954
16595,9.630339538
16596,9.597375929
16597,9.689660118
16598,9.646720037
16599,9.638919256
16600,9.69315981
16601,9.588947547
16602,9.558471043
16603,9.746928103
16604,9.68595783
16605,9.600034576
16606,9.679955672
16607,9.76908142
16608,10.05641074
16609,10.02322963
16610,10.09806622
16611,10.22618041
16612,10.15953366
16613,10.26443461
16614,10.24080188
16615,10.27256671
16616,10.23943247
16617,10.15168515
16618,10.25707965
16619,10.26754918
16620,10.12205393
16621,10.13893635
16622,10.14600287
16623,10.19548708
16624,10.16617853
16625,10.14178725
16626,10.18410751
16627,10.16184117
16628,10.16931522
16629,10.12337743
16630,10.25159869
16631,10.27109604
16632,10.19714867
16633,10.20332882
16634,10.24556158
16635,10.29062644
16636,10.14901705
16637,10.23499297
16638,10.2085901
16639,10.20569223
16640,10.2708646
16641,10.32780049
16642,10.32454873
16643,10.36073042
16644,10.27857813
16645,10.29162147
16646,10.30685688
16647,10.2925494
16648,10.48148457
16649,10.41452345
16650,10.33990307
16651,10.22458751
16652,10.19940793
16653,10.12398833
16654,10.08350104
16655,10.08474009
16656,9.721682622
16657,9.539150561
16658,9.379037855
16659,9.220918167
16660,9.239895137
16661,9.131945885
16662,9.147737897
16663,9.035072985
16664,9.078720586
16665,9.267320388
16666,9.384162505
16667,9.62852768
16668,9.997508739
16669,9.996483992
16670,10.12305246
16671,10.15262192
16672,10.13023005
16673,10.17044243
16674,10.1284577
16675,10.210587
16676,10.06165681
16677,10.15314655
16678,10.23052197
16679,10.25724884
16680,10.24920945
16681,10.11989529
16682,10.1241411
16683,10.21064063
16684,10.21849381
16685,10.14009739
16686,10.13273703
16687,10.16445141
16688,10.15707568
16689,10.1213071
16690,9.93346999
16691,9.937057516
16692,9.51780803
16693,9.419768921
16694,9.475555167
16695,9.399394818
16696,9.308758397
16697,9.484609884
16698,9.494529998
16699,9.412217765
16700,9.280986999
16701,9.312644443
16702,9.311590149
16703,9.343540342
16704,9.142337334
16705,9.227813738
16706,9.180907048
16707,9.125158737
16708,9.066171843
16709,9.124595638
16710,9.176981041
16711,9.117394314
16712,9.125471734
16713,9.13358702
16714,9.00659396
16715,9.167750079
16716,9.12582646
16717,9.282526121
16718,9.22596705
16719,9.41082072
16720,9.301917977
16721,9.305901707
16722,9.364580298
16723,9.220052627
16724,9.431403632
16725,9.414306025
16726,9.427342223
16727,9.441630995
16728,9.185754266
16729,9.351594479
16730,9.405892676
16731,9.174745896
16732,9.240983339
16733,9.145951352
16734,9.201753495
16735,9.095015813
16736,9.152909323
16737,9.014698501
16738,9.172000381
16739,9.199351777
16740,9.118661554
16741,9.303601672
16742,9.162415313
16743,9.121593542
16744,9.205345956
16745,9.306392786
16746,9.196499349
16747,9.336188209
16748,9.239953132
16749,9.325391818
16750,9.256134072
16751,9.256400233
16752,9.194441133
16753,9.280594407
16754,9.291293571
16755,9.338018474
16756,9.446368559
16757,9.312075991
16758,9.330101884
16759,9.135485737
16760,8.891381247
16761,8.595822235
16762,8.564720012
16763,8.523218256
16764,8.422057208
16765,8.496012948
16766,8.506684701
16767,8.340680372
16768,8.410649828
16769,8.465814736
16770,8.348964764
16771,8.43236862
16772,8.455664556
16773,8.564117943
16774,8.469066454
16775,8.556910502
16776,8.455174021
16777,8.436016037
16778,8.276470421
16779,8.372409837
16780,9.214138697
16781,9.399179624
16782,9.469579114
16783,9.425442962
16784,9.475192502
16785,9.42808985
16786,9.427006119
16787,9.330187649
16788,9.513538802
16789,9.414737665
16790,9.531806031
16791,9.389752129
16792,9.508686908
16793,9.04882881
16794,8.766120593
16795,8.692863306
16796,8.791521048
16797,8.667344047
16798,8.778178423
16799,8.670009715
16800,8.795179405
16801,8.824116492
16802,8.76668979
16803,8.980165675
16804,8.952242902
16805,8.935648732
16806,8.825946215
16807,8.827660785
16808,8.730170949
16809,8.727028461
16810,8.661707101
16811,8.81816804
16812,8.663699071
16813,8.848156709
16814,9.009334416
16815,9.409279325
16816,9.400699634
16817,9.447120837
16818,9.334913354
16819,9.359861524
16820,9.438057059
16821,9.372421664
16822,9.444446203
16823,9.266031411
16824,9.472727039
16825,9.426447469
16826,9.715657933
16827,9.556082112
16828,9.685921182
16829,9.614604175
16830,9.661632437
16831,9.600658112
16832,9.555994117
16833,9.581779519
16834,9.561313534
16835,9.588155442
16836,9.598321136
16837,9.552451475
16838,9.586672983
16839,9.698821377
16840,9.290897729
16841,9.280772235
16842,9.353074782
16843,9.504120095
16844,9.679904043
16845,9.626498616
16846,9.755270568
16847,9.739656814
16848,9.838160721
16849,10.05787353
16850,10.17504412
16851,10.34017127
16852,10.08548203
16853,9.998154667
16854,9.78960374
16855,9.747354536
16856,9.812132979
16857,9.953701349
16858,9.987145809
16859,9.790514987
16860,9.760598735
16861,9.684893371
16862,9.733403818
16863,9.831106858
16864,9.643473488
16865,9.434964966
16866,9.286070026
16867,9.324376869
16868,9.329109303
16869,9.442422585
16870,9.545922783
16871,9.452456771
16872,9.487377578
16873,9.442528267
16874,9.46226763
16875,9.409264826
16876,9.413461071
16877,9.472387234
16878,9.490570321
16879,9.770248582
16880,9.797612184
16881,10.37734133
16882,10.45865637
16883,10.51351823
16884,10.56714157
16885,10.164696
16886,10.30606884
16887,10.11871926
16888,10.32190897
16889,10.43934779
16890,10.57350871
16891,10.34386067
16892,10.32112212
16893,10.33625131
16894,10.27879567
16895,10.28941763
16896,10.29573845
16897,10.46315894
16898,10.79021466
16899,12.35192138
16900,12.48504168
16901,11.44720651
16902,11.06913292
16903,11.14069939
16904,11.26083181
16905,11.13182196
16906,11.21186913
16907,11.01975539
16908,11.19391316
16909,11.02553988
16910,11.30554154
16911,11.30773611
16912,11.42800022
16913,11.39005833
16914,11.31051669
16915,11.36651258
16916,11.3130932
16917,11.35473535
16918,11.33147621
16919,11.39690646
16920,11.431926
16921,11.43005872
16922,11.48118418
16923,11.41664211
16924,11.44657143
16925,10.63131298
16926,10.70567031
16927,10.46416413
16928,10.32980449
16929,10.10587196
16930,10.39805089
16931,10.36091669
16932,9.701433164
16933,9.911720766
16934,9.933498102
16935,10.26637925
16936,10.2011173
16937,10.19809395
16938,10.2408395
16939,10.32554795
16940,10.18250103
16941,10.15063355
16942,10.19041363
16943,10.16523987
16944,10.17785908
16945,10.15331966
16946,10.2270632
16947,10.29113051
16948,10.26120133
16949,10.40482408
16950,10.46377174
16951,10.45409766
16952,10.76710921
16953,10.47759106
16954,10.44754294
16955,10.40902454
16956,10.42278258
16957,10.44077227
16958,10.41703581
16959,10.47182246
16960,10.41145036
16961,10.47118154
16962,10.47743972
16963,10.47921222
16964,10.43892232
16965,10.40944461
16966,10.47551095
16967,10.35499484
16968,10.3852412
16969,10.38060881
16970,10.23782116
16971,10.29506426
16972,10.26459594
16973,10.70407904
16974,11.00367753
16975,11.04237049
16976,10.95376192
16977,10.99019252
16978,10.99392515
16979,11.02478833
16980,10.94610219
16981,10.96005741
16982,10.97559424
16983,11.00643523
16984,11.01091496
16985,10.96363729
16986,10.91133282
16987,10.90986858
16988,10.92077548
16989,10.95695443
16990,10.96869987
16991,10.97647528
16992,11.00775941
16993,10.9155919
16994,10.96878462
16995,10.96387426
16996,10.96870261
16997,10.96031716
16998,10.92666279
16999,11.00545991
17000,11.00149297
17001,11.04650791
17002,11.0945219
17003,11.12326374
17004,11.17906122
17005,11.12055804
17006,11.10776522
17007,10.91935583
17008,10.52113434
17009,10.99872551
17010,11.09584715
17011,11.00890152
17012,10.99187938
17013,11.52911668
17014,11.36315824
17015,11.26959124
17016,10.84854399
17017,11.24032511
17018,11.28176095
17019,11.277064
17020,11.26535897
17021,11.27061271
17022,11.24362201
17023,11.23103217
17024,10.97553134
17025,10.67068219
17026,10.85567388
17027,11.03984302
17028,11.04545573
17029,10.63384651
17030,10.23984837
17031,10.99551637
17032,11.24904164
17033,11.23308443
17034,11.24032771
